Order_ID,Order_Date,Customer_ID,Region,Category,Product,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Profit_Margin,Year,Month,Month_Name,Year_Month
2206,2024-10-31,C1028,North,Furniture,Table Lamp,6,54.22,0.2,260.26,194.79,65.47,0.2515561361715208,2024,10,Oct,2024-10
2207,2024-09-22,C1553,North,Furniture,Bookshelf,7,142.05,0.0,994.35,776.83,217.52,0.21875597123749183,2024,9,Sep,2024-09
2208,2024-07-19,C1432,East,Electronics,Headphones,4,94.33,0.05,358.45,221.08,137.37,0.38323336588087603,2024,7,Jul,2024-07
2209,2024-03-09,C1209,North,Furniture,Desk,7,241.35,0.1,1520.5,1338.62,181.88,0.11961854653074647,2024,3,Mar,2024-03
2210,2024-06-06,C1243,Central,Electronics,Smartphone,1,472.45,0.15,401.58,375.21,26.37,0.0656656207978485,2024,6,Jun,2024-06
2211,2024-05-24,C1561,West,Electronics,Headphones,1,85.83,0.05,81.54,58.67,22.87,0.2804758400784891,2024,5,May,2024-05
2212,2025-07-21,C1047,West,Electronics,Headphones,5,93.07,0.1,418.82,370.54,48.28,0.11527625232796906,2025,7,Jul,2025-07
2213,2024-07-25,C1047,Central,Furniture,Table Lamp,4,54.26,0.0,217.04,137.72,79.32,0.365462587541467,2024,7,Jul,2024-07
2214,2024-07-09,C1322,East,Accessories,USB Hub,5,30.24,0.1,136.08,103.2,32.88,0.24162257495590828,2024,7,Jul,2024-07
2215,2024-03-27,C1534,East,Electronics,Monitor,2,221.0,0.1,397.8,257.18,140.62,0.3534942182001006,2024,3,Mar,2024-03
2216,2024-01-17,C1509,West,Office Supplies,Pen Set,2,10.87,0.05,20.65,17.11,3.54,0.17142857142857143,2024,1,Jan,2024-01
2217,2025-12-12,C1349,East,Electronics,Smartphone,1,477.08,0.0,477.08,377.16,99.92,0.20944076465163075,2025,12,Dec,2025-12
2218,2024-01-21,C1594,West,Furniture,Table Lamp,3,55.17,0.0,165.51,97.94,67.57,0.4082532777475681,2024,1,Jan,2024-01
2219,2025-10-01,C1240,South,Accessories,Keyboard,3,32.64,0.1,88.13,74.05,14.08,0.1597639850221264,2025,10,Oct,2025-10
2220,2024-12-02,C1483,East,Accessories,Mouse,2,22.82,0.0,45.64,35.18,10.46,0.22918492550394393,2024,12,Dec,2024-12
2221,2025-02-04,C1469,South,Office Supplies,Pen Set,2,9.74,0.05,18.51,12.21,6.3,0.3403565640194489,2025,2,Feb,2025-02
2222,2025-02-21,C1207,East,Office Supplies,Stapler,6,14.94,0.05,85.16,56.0,29.16,0.34241427900422733,2025,2,Feb,2025-02
2223,2024-08-20,C1236,Central,Office Supplies,Printer Paper,7,12.52,0.15,74.49,61.86,12.63,0.16955296012887638,2024,8,Aug,2024-08
2224,2024-10-17,C1074,North,Accessories,Mouse,5,26.33,0.1,118.48,99.74,18.74,0.15817015530047263,2024,10,Oct,2024-10
2225,2024-02-24,C1515,South,Office Supplies,Stapler,6,15.27,0.1,82.46,74.48,7.98,0.09677419354838711,2024,2,Feb,2024-02
2226,2025-05-26,C1270,North,Furniture,Office Chair,3,191.73,0.0,575.19,401.9,173.29,0.30127436151532533,2025,5,May,2025-05
2227,2025-10-12,C1274,West,Office Supplies,Stapler,4,16.05,0.2,51.36,41.78,9.58,0.18652647975077882,2025,10,Oct,2025-10
2228,2025-02-13,C1487,North,Electronics,Headphones,1,96.79,0.0,96.79,58.55,38.24,0.39508213658435787,2025,2,Feb,2025-02
2229,2024-08-28,C1299,South,Electronics,Monitor,2,228.95,0.1,412.11,280.61,131.5,0.3190895634660649,2024,8,Aug,2024-08
2230,2025-07-15,C1169,East,Furniture,Bookshelf,7,144.59,0.0,1012.13,714.14,297.99,0.29441870115498997,2025,7,Jul,2025-07
2231,2024-09-22,C1586,West,Accessories,Mouse,1,23.08,0.1,20.77,15.0,5.77,0.2778045257583052,2024,9,Sep,2024-09
2232,2024-11-30,C1500,South,Electronics,Monitor,7,210.56,0.1,1326.53,960.17,366.36,0.27617920439040206,2024,11,Nov,2024-11
2233,2024-03-10,C1140,West,Electronics,Laptop,5,670.98,0.15,2851.66,2207.42,644.24,0.22591753575110637,2024,3,Mar,2024-03
2234,2025-10-26,C1361,West,Office Supplies,Notebook,6,8.07,0.0,48.42,36.42,12.0,0.24783147459727384,2025,10,Oct,2025-10
2235,2024-03-09,C1182,East,Electronics,Laptop,6,659.53,0.0,3957.18,2837.24,1119.94,0.28301467206444997,2024,3,Mar,2024-03
2236,2025-11-16,C1482,East,Electronics,Laptop,6,589.04,0.0,3534.24,2485.24,1049.0,0.2968106297252026,2025,11,Nov,2025-11
2237,2024-11-12,C1428,East,Accessories,USB Hub,7,28.35,0.0,198.45,147.19,51.26,0.25830183925422023,2024,11,Nov,2024-11
2238,2025-07-13,C1034,Central,Electronics,Monitor,3,208.45,0.2,500.28,400.85,99.43,0.19874870072759257,2025,7,Jul,2025-07
2239,2024-12-05,C1419,North,Accessories,Mouse,5,24.26,0.1,109.17,94.26,14.91,0.13657598241275076,2024,12,Dec,2024-12
2240,2025-04-12,C1340,South,Furniture,Desk,1,266.19,0.15,226.26,201.11,25.15,0.11115530805268276,2025,4,Apr,2025-04
2241,2025-03-23,C1092,West,Electronics,Monitor,5,201.94,0.2,807.76,751.15,56.61,0.07008269783103892,2025,3,Mar,2025-03
2242,2025-04-10,C1109,Central,Accessories,Keyboard,1,33.84,0.0,33.84,19.92,13.92,0.41134751773049644,2025,4,Apr,2025-04
2243,2025-02-18,C1526,South,Electronics,Headphones,4,81.7,0.05,310.46,192.28,118.18,0.38066095471236233,2025,2,Feb,2025-02
2244,2025-12-30,C1575,West,Office Supplies,Pen Set,2,10.3,0.15,17.51,13.92,3.59,0.20502569960022843,2025,12,Dec,2025-12
2245,2024-06-02,C1358,East,Electronics,Monitor,5,241.75,0.0,1208.75,749.76,458.99,0.37972285418821095,2024,6,Jun,2024-06
2246,2024-09-08,C1368,South,Electronics,Monitor,7,214.99,0.15,1279.19,894.96,384.23,0.30036976524206727,2024,9,Sep,2024-09
2247,2025-08-18,C1232,East,Office Supplies,Notebook,5,8.32,0.1,37.44,33.7,3.74,0.0998931623931624,2025,8,Aug,2025-08
2248,2024-11-11,C1022,West,Accessories,USB Hub,3,28.41,0.1,76.71,57.03,19.68,0.25655064528744626,2024,11,Nov,2024-11
2249,2024-01-19,C1590,East,Accessories,Keyboard,7,33.09,0.05,220.05,140.01,80.04,0.36373551465576004,2024,1,Jan,2024-01
2250,2024-07-17,C1352,North,Furniture,Desk,3,266.62,0.2,639.89,493.23,146.66,0.22919564300114081,2024,7,Jul,2024-07
2251,2024-06-11,C1333,West,Electronics,Headphones,2,81.08,0.0,162.16,101.37,60.79,0.3748766650222003,2024,6,Jun,2024-06
2252,2024-11-28,C1582,West,Office Supplies,Pen Set,2,9.96,0.05,18.92,12.5,6.42,0.33932346723044393,2024,11,Nov,2024-11
2253,2024-11-05,C1472,North,Accessories,Mouse,1,22.5,0.2,18.0,14.11,3.89,0.21611111111111111,2024,11,Nov,2024-11
2254,2024-05-28,C1258,North,Electronics,Laptop,2,637.62,0.0,1275.24,826.57,448.67,0.3518318120510649,2024,5,May,2024-05
2255,2024-08-04,C1129,West,Furniture,Table Lamp,2,53.7,0.05,102.03,64.82,37.21,0.36469665784573163,2024,8,Aug,2024-08
2256,2025-05-24,C1519,West,Accessories,USB Hub,2,29.26,0.0,58.52,35.86,22.66,0.38721804511278196,2025,5,May,2025-05
2257,2024-02-20,C1044,South,Electronics,Headphones,4,85.3,0.05,324.14,219.42,104.72,0.32307027827481954,2024,2,Feb,2024-02
2258,2025-08-15,C1591,North,Accessories,USB Hub,6,27.46,0.1,148.28,133.11,15.17,0.10230644726193687,2025,8,Aug,2025-08
2259,2024-07-12,C1499,North,Office Supplies,Stapler,5,15.78,0.1,71.01,60.36,10.65,0.14997887621461764,2024,7,Jul,2024-07
2260,2025-06-08,C1441,North,Furniture,Bookshelf,2,128.21,0.2,205.14,181.68,23.46,0.11436092424685582,2025,6,Jun,2025-06
2261,2025-06-25,C1503,East,Office Supplies,Printer Paper,3,11.98,0.1,32.35,28.48,3.87,0.119629057187017,2025,6,Jun,2025-06
2262,2024-08-01,C1474,North,Electronics,Smartphone,2,451.02,0.1,811.84,570.4,241.44,0.29739850216791486,2024,8,Aug,2024-08
2263,2025-08-30,C1559,South,Furniture,Bookshelf,4,144.27,0.05,548.23,425.67,122.56,0.22355580686937965,2025,8,Aug,2025-08
2264,2024-01-03,C1367,South,Furniture,Table Lamp,3,54.92,0.05,156.52,129.42,27.1,0.1731408126756964,2024,1,Jan,2024-01
2265,2025-10-03,C1361,South,Furniture,Bookshelf,4,129.39,0.1,465.8,327.71,138.09,0.29645770717045944,2025,10,Oct,2025-10
2266,2025-10-07,C1443,South,Furniture,Bookshelf,4,140.05,0.05,532.19,408.8,123.39,0.23185328548074932,2025,10,Oct,2025-10
2267,2024-09-19,C1340,West,Furniture,Desk,6,246.66,0.15,1257.97,1172.07,85.9,0.06828461728022131,2024,9,Sep,2024-09
2268,2024-12-17,C1476,West,Electronics,Laptop,2,641.22,0.05,1218.32,967.16,251.16,0.2061527349136516,2024,12,Dec,2024-12
2269,2024-10-24,C1007,South,Electronics,Smartphone,2,459.11,0.0,918.22,661.27,256.95,0.2798348979547385,2024,10,Oct,2024-10
2270,2025-07-09,C1579,West,Furniture,Office Chair,6,183.05,0.1,988.47,675.71,312.76,0.3164081863890659,2025,7,Jul,2025-07
2271,2025-08-27,C1134,South,Electronics,Headphones,5,90.07,0.0,450.35,348.13,102.22,0.2269790163206395,2025,8,Aug,2025-08
2272,2025-01-19,C1056,South,Office Supplies,Printer Paper,2,11.64,0.0,23.28,17.51,5.77,0.24785223367697592,2025,1,Jan,2025-01
2273,2025-09-11,C1405,South,Office Supplies,Notebook,1,7.23,0.0,7.23,5.44,1.79,0.24757952973720607,2025,9,Sep,2025-09
2274,2025-09-02,C1227,West,Electronics,Smartphone,4,467.15,0.1,1681.74,1280.14,401.6,0.2388002901756514,2025,9,Sep,2025-09
2275,2024-07-11,C1013,East,Office Supplies,Pen Set,4,9.9,0.1,35.64,27.35,8.29,0.23260381593714924,2024,7,Jul,2024-07
2276,2025-01-24,C1222,South,Electronics,Monitor,3,222.88,0.1,601.78,424.07,177.71,0.29530725514307554,2025,1,Jan,2025-01
2277,2024-03-21,C1474,West,Accessories,Keyboard,5,36.06,0.2,144.24,113.98,30.26,0.20978924015529674,2024,3,Mar,2024-03
2278,2024-09-13,C1189,West,Electronics,Smartphone,6,464.83,0.1,2510.08,1696.46,813.62,0.32414106323304437,2024,9,Sep,2024-09
2279,2024-06-26,C1163,South,Office Supplies,Printer Paper,6,11.15,0.1,60.21,50.95,9.26,0.15379505065603719,2024,6,Jun,2024-06
2280,2024-10-02,C1316,West,Electronics,Laptop,3,660.81,0.05,1883.31,1168.2,715.11,0.3797091291396531,2024,10,Oct,2024-10
2281,2024-08-30,C1471,East,Accessories,Keyboard,1,32.63,0.1,29.37,26.6,2.77,0.09431392577459993,2024,8,Aug,2024-08
2282,2025-05-12,C1348,North,Office Supplies,Stapler,2,14.38,0.1,25.88,20.06,5.82,0.22488408037094285,2025,5,May,2025-05
2283,2025-06-21,C1147,West,Furniture,Bookshelf,2,141.55,0.05,268.94,173.79,95.15,0.35379638581096157,2025,6,Jun,2025-06
2284,2025-11-18,C1140,East,Accessories,USB Hub,6,27.82,0.1,150.23,99.44,50.79,0.33808160820075883,2025,11,Nov,2025-11
2285,2024-04-24,C1071,West,Electronics,Smartphone,6,499.89,0.0,2999.34,1790.24,1209.1,0.4031220201777724,2024,4,Apr,2024-04
2286,2025-07-04,C1544,Central,Office Supplies,Printer Paper,3,11.96,0.0,35.88,24.31,11.57,0.322463768115942,2025,7,Jul,2025-07
2287,2024-05-05,C1448,Central,Furniture,Office Chair,2,179.33,0.05,340.73,235.45,105.28,0.30898365274557565,2024,5,May,2024-05
2288,2025-12-20,C1186,East,Electronics,Laptop,5,653.76,0.0,3268.8,2223.43,1045.37,0.3198023739598629,2025,12,Dec,2025-12
2289,2025-01-09,C1377,East,Accessories,Backpack,5,43.99,0.0,219.95,135.26,84.69,0.3850420550125028,2025,1,Jan,2025-01
2290,2024-03-13,C1143,North,Furniture,Table Lamp,7,49.71,0.05,330.57,284.13,46.44,0.14048461747890006,2024,3,Mar,2024-03
2291,2025-08-04,C1437,West,Electronics,Smartphone,5,445.02,0.1,2002.59,1398.7,603.89,0.30155448693941345,2025,8,Aug,2025-08
2292,2025-12-18,C1289,West,Electronics,Headphones,3,93.6,0.15,238.68,172.88,65.8,0.2756829227417463,2025,12,Dec,2025-12
2293,2024-09-15,C1136,South,Furniture,Office Chair,1,175.91,0.0,175.91,105.65,70.26,0.39940878858507195,2024,9,Sep,2024-09
2294,2025-08-21,C1131,North,Electronics,Headphones,6,91.57,0.15,467.01,402.38,64.63,0.138391040877069,2025,8,Aug,2025-08
2295,2025-10-31,C1442,West,Accessories,Keyboard,2,32.78,0.15,55.73,47.37,8.36,0.15000897182845863,2025,10,Oct,2025-10
2296,2025-11-26,C1133,East,Furniture,Table Lamp,1,59.43,0.0,59.43,43.46,15.97,0.2687195019350497,2025,11,Nov,2025-11
2297,2024-01-05,C1270,South,Office Supplies,Printer Paper,5,10.95,0.05,52.01,33.58,18.43,0.35435493174389543,2024,1,Jan,2024-01
2298,2024-04-17,C1395,West,Electronics,Monitor,2,232.85,0.1,419.13,291.37,127.76,0.30482189296876866,2024,4,Apr,2024-04
2299,2024-03-31,C1496,Central,Furniture,Table Lamp,1,54.65,0.05,51.92,43.58,8.34,0.1606317411402157,2024,3,Mar,2024-03
2300,2024-12-05,C1365,Central,Electronics,Laptop,3,631.96,0.15,1611.5,1335.6,275.9,0.17120695004654046,2024,12,Dec,2024-12
2301,2024-08-27,C1389,East,Accessories,Backpack,6,47.63,0.1,257.2,199.64,57.56,0.22379471228615866,2024,8,Aug,2024-08
2302,2025-08-05,C1149,West,Furniture,Desk,7,234.67,0.05,1560.56,1256.54,304.02,0.1948146819090583,2025,8,Aug,2025-08
2303,2024-07-12,C1499,West,Furniture,Table Lamp,1,58.96,0.1,53.06,47.54,5.52,0.10403316999623068,2024,7,Jul,2024-07
2304,2025-03-11,C1132,West,Office Supplies,Notebook,3,8.45,0.1,22.82,20.34,2.48,0.10867659947414549,2025,3,Mar,2025-03
2305,2025-01-27,C1152,East,Electronics,Headphones,2,81.5,0.1,146.7,96.77,49.93,0.34035446489434223,2025,1,Jan,2025-01
2306,2024-08-09,C1374,East,Electronics,Smartphone,1,502.35,0.15,427.0,365.53,61.47,0.14395784543325527,2024,8,Aug,2024-08
2307,2024-02-21,C1585,North,Accessories,Backpack,6,42.76,0.15,218.08,201.65,16.43,0.07533932501834188,2024,2,Feb,2024-02
2308,2024-09-17,C1025,West,Office Supplies,Printer Paper,4,12.81,0.0,51.24,39.27,11.97,0.2336065573770492,2024,9,Sep,2024-09
2309,2024-03-12,C1012,North,Furniture,Desk,1,237.89,0.05,226.0,165.1,60.9,0.26946902654867255,2024,3,Mar,2024-03
2310,2024-01-11,C1067,East,Electronics,Monitor,3,214.23,0.1,578.42,483.07,95.35,0.1648456139137651,2024,1,Jan,2024-01
2311,2025-09-05,C1039,East,Accessories,USB Hub,2,30.65,0.0,61.3,49.52,11.78,0.19216965742251224,2025,9,Sep,2025-09
2312,2024-01-11,C1165,East,Office Supplies,Printer Paper,7,12.9,0.1,81.27,68.55,12.72,0.156515319306017,2024,1,Jan,2024-01
2313,2025-03-12,C1293,East,Furniture,Table Lamp,2,54.87,0.0,109.74,85.32,24.42,0.2225259704756698,2025,3,Mar,2025-03
2314,2025-04-19,C1539,North,Electronics,Laptop,2,590.98,0.0,1181.96,934.36,247.6,0.20948255440116414,2025,4,Apr,2025-04
2315,2025-06-02,C1422,West,Electronics,Laptop,6,610.03,0.15,3111.15,2746.07,365.08,0.11734567603619239,2025,6,Jun,2025-06
2316,2025-11-08,C1212,East,Electronics,Smartphone,3,441.26,0.15,1125.21,1040.02,85.19,0.07571031185289856,2025,11,Nov,2025-11
2317,2024-07-21,C1592,East,Furniture,Office Chair,2,187.65,0.1,337.77,228.07,109.7,0.3247772152648252,2024,7,Jul,2024-07
2318,2025-05-10,C1075,East,Office Supplies,Pen Set,2,9.56,0.1,17.21,13.42,3.79,0.22022080185938406,2025,5,May,2025-05
2319,2025-07-10,C1253,West,Electronics,Smartphone,7,447.05,0.2,2503.48,2455.59,47.89,0.019129371914295302,2025,7,Jul,2025-07
2320,2024-08-07,C1231,North,Electronics,Smartphone,5,509.67,0.15,2166.1,1825.32,340.78,0.15732422325839066,2024,8,Aug,2024-08
2321,2024-04-11,C1031,West,Office Supplies,Pen Set,4,9.32,0.05,35.42,25.19,10.23,0.2888198757763975,2024,4,Apr,2024-04
2322,2025-03-31,C1089,North,Office Supplies,Notebook,1,7.51,0.0,7.51,6.14,1.37,0.18242343541944075,2025,3,Mar,2025-03
2323,2024-07-13,C1322,East,Electronics,Monitor,4,212.37,0.05,807.01,542.22,264.79,0.32811241496387905,2024,7,Jul,2024-07
2324,2025-10-29,C1289,North,Office Supplies,Printer Paper,7,11.62,0.0,81.34,57.22,24.12,0.2965330710597492,2025,10,Oct,2025-10
2325,2025-05-23,C1407,North,Electronics,Laptop,7,683.23,0.0,4782.61,3234.71,1547.9,0.3236517299131646,2025,5,May,2025-05
2326,2024-05-03,C1491,West,Furniture,Table Lamp,4,54.02,0.05,205.28,126.52,78.76,0.3836710833982853,2024,5,May,2024-05
2327,2025-03-13,C1462,Central,Electronics,Monitor,4,230.5,0.05,875.9,599.8,276.1,0.31521863226395713,2025,3,Mar,2025-03
2328,2024-06-29,C1525,South,Office Supplies,Printer Paper,5,11.19,0.0,55.95,41.05,14.9,0.26630920464700625,2024,6,Jun,2024-06
2329,2024-12-04,C1430,South,Office Supplies,Stapler,3,16.35,0.05,46.6,30.69,15.91,0.3414163090128755,2024,12,Dec,2024-12
2330,2025-12-25,C1518,North,Furniture,Desk,7,262.9,0.0,1840.3,1424.2,416.1,0.22610443949356085,2025,12,Dec,2025-12
2331,2025-01-11,C1309,East,Electronics,Laptop,3,640.78,0.1,1730.11,1123.08,607.03,0.3508620839137396,2025,1,Jan,2025-01
2332,2025-03-11,C1263,South,Electronics,Headphones,3,86.0,0.0,258.0,205.26,52.74,0.2044186046511628,2025,3,Mar,2025-03
2333,2024-03-10,C1482,South,Office Supplies,Printer Paper,3,11.88,0.0,35.64,25.9,9.74,0.2732884399551066,2024,3,Mar,2024-03
2334,2025-12-15,C1296,West,Accessories,Keyboard,2,33.08,0.0,66.16,53.58,12.58,0.19014510278113664,2025,12,Dec,2025-12
2335,2025-07-23,C1600,North,Office Supplies,Notebook,2,8.61,0.0,17.22,10.66,6.56,0.38095238095238093,2025,7,Jul,2025-07
2336,2024-06-27,C1269,West,Electronics,Laptop,1,695.34,0.1,625.81,441.66,184.15,0.29425864080152125,2024,6,Jun,2024-06
2337,2024-12-29,C1290,West,Furniture,Bookshelf,1,132.1,0.1,118.89,82.22,36.67,0.3084363697535537,2024,12,Dec,2024-12
2338,2025-01-30,C1422,West,Electronics,Headphones,4,89.49,0.0,357.96,244.44,113.52,0.3171304056319142,2025,1,Jan,2025-01
2339,2024-12-01,C1259,North,Furniture,Bookshelf,5,136.95,0.1,616.28,491.32,124.96,0.20276497695852536,2024,12,Dec,2024-12
2340,2025-04-21,C1506,North,Electronics,Monitor,4,236.64,0.1,851.9,691.91,159.99,0.1878037328324921,2025,4,Apr,2025-04
2341,2024-03-26,C1559,West,Accessories,USB Hub,6,29.98,0.0,179.88,108.22,71.66,0.39837669557482763,2024,3,Mar,2024-03
2342,2025-12-30,C1547,South,Electronics,Headphones,3,82.47,0.0,247.41,161.22,86.19,0.3483691039165757,2025,12,Dec,2025-12
2343,2025-05-04,C1163,East,Electronics,Laptop,2,621.32,0.2,994.11,938.9,55.21,0.05553711359909869,2025,5,May,2025-05
2344,2024-11-13,C1250,South,Electronics,Laptop,3,622.86,0.05,1775.15,1445.91,329.24,0.18547165028307466,2024,11,Nov,2024-11
2345,2024-12-01,C1216,South,Accessories,Mouse,2,22.94,0.05,43.59,33.4,10.19,0.23376921312227572,2024,12,Dec,2024-12
2346,2024-11-30,C1330,West,Electronics,Smartphone,7,515.72,0.0,3610.04,2541.46,1068.58,0.29600226036276606,2024,11,Nov,2024-11
2347,2025-07-16,C1257,North,Furniture,Desk,3,251.52,0.0,754.56,509.66,244.9,0.32456000848176425,2025,7,Jul,2025-07
2348,2025-08-20,C1395,North,Office Supplies,Pen Set,5,9.42,0.0,47.1,31.5,15.6,0.33121019108280253,2025,8,Aug,2025-08
2349,2025-09-19,C1489,Central,Electronics,Headphones,1,94.95,0.15,80.71,61.08,19.63,0.24321645397100733,2025,9,Sep,2025-09
2350,2025-08-15,C1162,North,Electronics,Headphones,1,94.59,0.15,80.4,66.6,13.8,0.17164179104477612,2025,8,Aug,2025-08
2351,2024-01-19,C1451,North,Electronics,Monitor,1,229.24,0.1,206.32,173.51,32.81,0.15902481582008532,2024,1,Jan,2024-01
2352,2025-02-19,C1013,West,Electronics,Headphones,6,97.01,0.1,523.85,437.72,86.13,0.16441729502720243,2025,2,Feb,2025-02
2353,2025-12-31,C1213,North,Accessories,Backpack,1,46.35,0.15,39.4,33.22,6.18,0.15685279187817258,2025,12,Dec,2025-12
2354,2024-10-05,C1113,Central,Electronics,Headphones,7,85.88,0.0,601.16,380.16,221.0,0.36762259631379335,2024,10,Oct,2024-10
2355,2024-06-12,C1207,East,Electronics,Laptop,2,599.4,0.2,959.04,783.06,175.98,0.183495995995996,2024,6,Jun,2024-06
2356,2024-03-21,C1050,West,Furniture,Bookshelf,7,131.12,0.1,826.06,628.99,197.07,0.23856620584461177,2024,3,Mar,2024-03
2357,2024-10-06,C1288,East,Electronics,Headphones,5,94.29,0.0,471.45,327.68,143.77,0.30495280517552237,2024,10,Oct,2024-10
2358,2025-01-29,C1098,South,Electronics,Headphones,7,87.62,0.1,552.01,459.53,92.48,0.1675331968623757,2025,1,Jan,2025-01
2359,2024-04-25,C1533,West,Accessories,Backpack,5,47.89,0.1,215.5,175.99,39.51,0.18334106728538282,2024,4,Apr,2024-04
2360,2025-09-30,C1330,East,Office Supplies,Pen Set,1,9.68,0.0,9.68,7.78,1.9,0.19628099173553717,2025,9,Sep,2025-09
2361,2024-03-03,C1229,North,Office Supplies,Printer Paper,6,12.59,0.15,64.21,47.59,16.62,0.25883818719825574,2024,3,Mar,2024-03
2362,2024-09-06,C1186,Central,Electronics,Headphones,4,82.73,0.05,314.37,211.6,102.77,0.32690778382161145,2024,9,Sep,2024-09
2363,2025-10-12,C1232,West,Accessories,Backpack,2,46.58,0.1,83.84,68.0,15.84,0.18893129770992365,2025,10,Oct,2025-10
2364,2024-10-23,C1110,East,Office Supplies,Stapler,6,16.08,0.05,91.66,67.36,24.3,0.2651101898319878,2024,10,Oct,2024-10
2365,2025-07-23,C1452,North,Office Supplies,Printer Paper,4,13.18,0.2,42.18,42.17,0.01,0.0002370791844476055,2025,7,Jul,2025-07
2366,2024-03-19,C1180,Central,Accessories,Mouse,5,24.9,0.1,112.05,75.39,36.66,0.32717536813922354,2024,3,Mar,2024-03
2367,2025-01-15,C1163,Central,Furniture,Office Chair,7,164.96,0.05,1096.98,916.95,180.03,0.16411420445222338,2025,1,Jan,2025-01
2368,2024-02-09,C1193,Central,Office Supplies,Stapler,6,14.57,0.1,78.68,66.8,11.88,0.15099135739705136,2024,2,Feb,2024-02
2369,2024-09-09,C1450,West,Furniture,Bookshelf,6,129.61,0.15,661.01,500.56,160.45,0.242734603107366,2024,9,Sep,2024-09
2370,2025-06-22,C1351,East,Furniture,Office Chair,4,195.64,0.05,743.43,482.02,261.41,0.35162691847248567,2025,6,Jun,2025-06
2371,2024-11-18,C1432,Central,Furniture,Bookshelf,5,148.54,0.05,705.56,605.63,99.93,0.14163217869493738,2024,11,Nov,2024-11
2372,2025-07-21,C1425,West,Accessories,Backpack,1,49.06,0.0,49.06,31.7,17.36,0.3538524256013045,2025,7,Jul,2025-07
2373,2025-06-24,C1146,North,Office Supplies,Pen Set,4,9.76,0.0,39.04,28.48,10.56,0.27049180327868855,2025,6,Jun,2025-06
2374,2025-01-14,C1560,South,Furniture,Desk,1,238.43,0.05,226.51,140.95,85.56,0.37773166747604964,2025,1,Jan,2025-01
2375,2024-09-30,C1438,East,Accessories,Mouse,6,26.62,0.15,135.76,95.65,40.11,0.295447849145551,2024,9,Sep,2024-09
2376,2024-06-17,C1133,North,Accessories,Mouse,4,23.47,0.05,89.19,68.22,20.97,0.23511604439959635,2024,6,Jun,2024-06
2377,2024-09-30,C1384,East,Office Supplies,Pen Set,7,9.87,0.0,69.09,42.54,26.55,0.3842813721233174,2024,9,Sep,2024-09
2378,2024-12-29,C1201,Central,Accessories,Mouse,2,23.07,0.05,43.83,36.0,7.83,0.17864476386036962,2024,12,Dec,2024-12
2379,2025-11-15,C1581,South,Office Supplies,Stapler,4,15.48,0.1,55.73,46.82,8.91,0.1598779831329625,2025,11,Nov,2025-11
2380,2024-01-23,C1166,South,Electronics,Laptop,1,586.71,0.1,528.04,384.76,143.28,0.2713430800696917,2024,1,Jan,2024-01
2381,2024-05-29,C1077,West,Office Supplies,Pen Set,5,10.28,0.1,46.26,41.7,4.56,0.09857328145265888,2024,5,May,2024-05
2382,2024-08-24,C1214,North,Electronics,Monitor,1,205.86,0.15,174.98,123.47,51.51,0.2943765001714482,2024,8,Aug,2024-08
2383,2024-03-10,C1219,West,Office Supplies,Pen Set,6,10.59,0.0,63.54,50.87,12.67,0.19940195152659743,2024,3,Mar,2024-03
2384,2025-05-27,C1479,Central,Office Supplies,Notebook,1,8.1,0.0,8.1,5.55,2.55,0.3148148148148148,2025,5,May,2025-05
